id,state,county,balance
31021,Nebraska,BURT COUNTY,11064.54231
31023,Nebraska,BUTLER COUNTY,3544.003491
31025,Nebraska,CASS COUNTY,213000.9167
31027,Nebraska,CEDAR COUNTY,27522.02032
31029,Nebraska,CHASE COUNTY,-67.02281953
31033,Nebraska,CHEYENNE COUNTY,2263.909639
31035,Nebraska,CLAY COUNTY,55654.16131
31037,Nebraska,COLFAX COUNTY,7380.895257
31039,Nebraska,CUMING COUNTY,39642.75074
31041,Nebraska,CUSTER COUNTY,26902.25887
31043,Nebraska,DAKOTA COUNTY,59164.43688
31045,Nebraska,DAWES COUNTY,2198.653076
31047,Nebraska,DAWSON COUNTY,54285.12784
31049,Nebraska,DEUEL COUNTY,8956.177257
31051,Nebraska,DIXON COUNTY,2027.588176
31053,Nebraska,DODGE COUNTY,397311.4558
31055,Nebraska,DOUGLAS COUNTY,1071494.546
31057,Nebraska,DUNDY COUNTY,6271.045703
31059,Nebraska,FILLMORE COUNTY,-1724.329611
31061,Nebraska,FRANKLIN COUNTY,-161.9525306
31063,Nebraska,FRONTIER COUNTY,45.63162587
31065,Nebraska,FURNAS COUNTY,592.439503
31067,Nebraska,GAGE COUNTY,50246.12444
31069,Nebraska,GARDEN COUNTY,4113.412479
31071,Nebraska,GARFIELD COUNTY,712.9215451
31073,Nebraska,GOSPER COUNTY,5998.023642
31079,Nebraska,HALL COUNTY,165881.0302
31081,Nebraska,HAMILTON COUNTY,4327.245686
31083,Nebraska,HARLAN COUNTY,4352.669917
31085,Nebraska,HAYES COUNTY,121.5150489
31087,Nebraska,HITCHCOCK COUNTY,-5337.68946
31089,Nebraska,HOLT COUNTY,10040.61343
31093,Nebraska,HOWARD COUNTY,-11029.36768
31095,Nebraska,JEFFERSON COUNTY,8705.097146
31097,Nebraska,JOHNSON COUNTY,28352.65905
31099,Nebraska,KEARNEY COUNTY,39582.07686
31101,Nebraska,KEITH COUNTY,46342.04605
31105,Nebraska,KIMBALL COUNTY,50.50595873
31107,Nebraska,KNOX COUNTY,-10889.42696
31109,Nebraska,LANCASTER COUNTY,1238187.054
31111,Nebraska,LINCOLN COUNTY,166767.3114
31119,Nebraska,MADISON COUNTY,59593.18219
31121,Nebraska,MERRICK COUNTY,-12598.44481
31123,Nebraska,MORRILL COUNTY,2184.025613
31125,Nebraska,NANCE COUNTY,392.1227947
31127,Nebraska,NEMAHA COUNTY,24533.64185
31129,Nebraska,NUCKOLLS COUNTY,-472.8666457
31131,Nebraska,OTOE COUNTY,48529.96392
31133,Nebraska,PAWNEE COUNTY,4309.441245
31135,Nebraska,PERKINS COUNTY,-7.335036377
31137,Nebraska,PHELPS COUNTY,10766.55178
31139,Nebraska,PIERCE COUNTY,10516.53813
31141,Nebraska,PLATTE COUNTY,-47285.63411
31143,Nebraska,POLK COUNTY,27061.42041
31145,Nebraska,RED WILLOW COUNTY,2802.988238
31147,Nebraska,RICHARDSON COUNTY,2021.595934
31149,Nebraska,ROCK COUNTY,-44.68749632
31151,Nebraska,SALINE COUNTY,56985.40604
31153,Nebraska,SARPY COUNTY,274160.5589
31155,Nebraska,SAUNDERS COUNTY,-210443.0369
31157,Nebraska,SCOTTS BLUFF COUNTY,153796.3763
31159,Nebraska,SEWARD COUNTY,-2011.84926
31161,Nebraska,SHERIDAN COUNTY,4277.184232
31163,Nebraska,SHERMAN COUNTY,4904.688915
31167,Nebraska,STANTON COUNTY,-5352.018001
31169,Nebraska,THAYER COUNTY,12346.6706
31173,Nebraska,THURSTON COUNTY,1122.317138
31175,Nebraska,VALLEY COUNTY,-1153.534516
31177,Nebraska,WASHINGTON COUNTY,80903.24865
31179,Nebraska,WAYNE COUNTY,2956.114073
31181,Nebraska,WEBSTER COUNTY,11768.32807
31183,Nebraska,WHEELER COUNTY,604.0511774
31185,Nebraska,YORK COUNTY,7908.820839
32510,Nevada,CARSON CITY,292088.5009
32001,Nevada,CHURCHILL COUNTY,-438991.4474
32003,Nevada,CLARK COUNTY,731911.5906
32005,Nevada,DOUGLAS COUNTY,328975.3625
32007,Nevada,ELKO COUNTY,106117.3691
32011,Nevada,EUREKA COUNTY,9178.753111
32013,Nevada,HUMBOLDT COUNTY,-5256.308747
32015,Nevada,LANDER COUNTY,135864.1136
32017,Nevada,LINCOLN COUNTY,35606.93278
32019,Nevada,LYON COUNTY,186057.6729
32021,Nevada,MINERAL COUNTY,63409.54763
32023,Nevada,NYE COUNTY,409536.6669
32027,Nevada,PERSHING COUNTY,-56.85847197
32029,Nevada,STOREY COUNTY,50043.55076
32031,Nevada,WASHOE COUNTY,1974680.237
32033,Nevada,WHITE PINE COUNTY,107834.8914
33001,New Hampshire,BELKNAP COUNTY,261107.4029
33003,New Hampshire,CARROLL COUNTY,313193.9578
33005,New Hampshire,CHESHIRE COUNTY,568654.5159
33007,New Hampshire,COOS COUNTY,77805.62471
33009,New Hampshire,GRAFTON COUNTY,414137.826
33011,New Hampshire,HILLSBOROUGH COUNTY,-388164.8868
33013,New Hampshire,MERRIMACK COUNTY,213381.2858
33015,New Hampshire,ROCKINGHAM COUNTY,1614280.458
33017,New Hampshire,STRAFFORD COUNTY,217205.1827
33019,New Hampshire,SULLIVAN COUNTY,175210.4823
34001,New Jersey,ATLANTIC COUNTY,13600965.79
34003,New Jersey,BERGEN COUNTY,-7131723.106
34005,New Jersey,BURLINGTON COUNTY,1478872.246
34007,New Jersey,CAMDEN COUNTY,1971537.598
34009,New Jersey,CAPE MAY COUNTY,18925864.72
34011,New Jersey,CUMBERLAND COUNTY,442844.6014
34013,New Jersey,ESSEX COUNTY,3827791.069
34015,New Jersey,GLOUCESTER COUNTY,1237528.277
34017,New Jersey,HUDSON COUNTY,-37832124.5
34019,New Jersey,HUNTERDON COUNTY,71099.85062
34021,New Jersey,MERCER COUNTY,1043478.461
34023,New Jersey,MIDDLESEX COUNTY,94227.93049
34025,New Jersey,MONMOUTH COUNTY,7613201.052
34027,New Jersey,MORRIS COUNTY,232196.4703
34029,New Jersey,OCEAN COUNTY,29877270.41
34031,New Jersey,PASSAIC COUNTY,2764204.041
34033,New Jersey,SALEM COUNTY,1898366.115
34035,New Jersey,SOMERSET COUNTY,1486563.798
34037,New Jersey,SUSSEX COUNTY,100364.944
34039,New Jersey,UNION COUNTY,2640056.04
34041,New Jersey,WARREN COUNTY,460419.9637
35001,New Mexico,BERNALILLO COUNTY,891133.2653
35003,New Mexico,CATRON COUNTY,4495.171807
35005,New Mexico,CHAVES COUNTY,198932.3729
35006,New Mexico,CIBOLA COUNTY,75295.58679
35007,New Mexico,COLFAX COUNTY,28616.77922
35009,New Mexico,CURRY COUNTY,340404.8946
35013,New Mexico,DONA ANA COUNTY,830796.9604
35015,New Mexico,EDDY COUNTY,372534.0343
35017,New Mexico,GRANT COUNTY,48655.28619
35023,New Mexico,HIDALGO COUNTY,771.0722441
35025,New Mexico,LEA COUNTY,349833.6387
35027,New Mexico,LINCOLN COUNTY,89579.54808
35028,New Mexico,LOS ALAMOS COUNTY,15135.87768
35029,New Mexico,LUNA COUNTY,6764.619035
35031,New Mexico,MCKINLEY COUNTY,68316.41804
35033,New Mexico,MORA COUNTY,346.893262
35035,New Mexico,OTERO COUNTY,622819.0984
35037,New Mexico,QUAY COUNTY,1925.859723
35039,New Mexico,RIO ARRIBA COUNTY,115492.7446
35041,New Mexico,ROOSEVELT COUNTY,193865.5822
35045,New Mexico,SAN JUAN COUNTY,28997.11011
35047,New Mexico,SAN MIGUEL COUNTY,110283.0977
35043,New Mexico,SANDOVAL COUNTY,417274.3562
35049,New Mexico,SANTA FE COUNTY,268890.8065
35051,New Mexico,SIERRA COUNTY,57773.0841
35053,New Mexico,SOCORRO COUNTY,178515.6585
35055,New Mexico,TAOS COUNTY,157270.0664
35057,New Mexico,TORRANCE COUNTY,112480.813
35059,New Mexico,UNION COUNTY,22.53705369
35061,New Mexico,VALENCIA COUNTY,2252173.74
36001,New York,ALBANY COUNTY,227395.4776
36003,New York,ALLEGANY COUNTY,40505.67271
36005,New York,BRONX COUNTY,2993846.293
36007,New York,BROOME COUNTY,-1493618.208
36009,New York,CATTARAUGUS COUNTY,262806.6686
36011,New York,CAYUGA COUNTY,-58750.72286
36013,New York,CHAUTAUQUA COUNTY,-372328.303
36015,New York,CHEMUNG COUNTY,296777.3182
36017,New York,CHENANGO COUNTY,38189.51085
36019,New York,CLINTON COUNTY,-297061.0471
36021,New York,COLUMBIA COUNTY,125075.9295
36023,New York,CORTLAND COUNTY,246458.3991
36025,New York,DELAWARE COUNTY,390413.3246
36027,New York,DUTCHESS COUNTY,516400.0837
36029,New York,ERIE COUNTY,401877.0707
36031,New York,ESSEX COUNTY,11514.72842
36033,New York,FRANKLIN COUNTY,-12845.41545
36035,New York,FULTON COUNTY,79184.88824
36037,New York,GENESEE COUNTY,118615.9166
36039,New York,GREENE COUNTY,221397.0567
36041,New York,HAMILTON COUNTY,64984.09201
36043,New York,HERKIMER COUNTY,240974.0392
36045,New York,JEFFERSON COUNTY,202067.1663
36047,New York,KINGS COUNTY,6786450.227
36049,New York,LEWIS COUNTY,43670.99115
36051,New York,LIVINGSTON COUNTY,-111685.7228
36053,New York,MADISON COUNTY,142404.3264
36055,New York,MONROE COUNTY,848775.485
36057,New York,MONTGOMERY COUNTY,67587.13147
36059,New York,NASSAU COUNTY,15806039.48
36061,New York,NEW YORK COUNTY,-6430424.19
36063,New York,NIAGARA COUNTY,-108699.4203
36065,New York,ONEIDA COUNTY,97568.05091
36067,New York,ONONDAGA COUNTY,-689999.8771
36069,New York,ONTARIO COUNTY,-278158.8187
36071,New York,ORANGE COUNTY,745869.265
36073,New York,ORLEANS COUNTY,21443.76325
36075,New York,OSWEGO COUNTY,-349568.0587
36077,New York,OTSEGO COUNTY,119016.9746
36079,New York,PUTNAM COUNTY,112845.2374
36081,New York,QUEENS COUNTY,8566479.356
36083,New York,RENSSELAER COUNTY,808981.6004
36085,New York,RICHMOND COUNTY,4490482.744
36087,New York,ROCKLAND COUNTY,525480.4119
36091,New York,SARATOGA COUNTY,288797.6118
36093,New York,SCHENECTADY COUNTY,-16970.1963
36095,New York,SCHOHARIE COUNTY,138886.7028
36097,New York,SCHUYLER COUNTY,36205.23117
36099,New York,SENECA COUNTY,73056.61873
36089,New York,ST. LAWRENCE COUNTY,-495.943302
36101,New York,STEUBEN COUNTY,317646.1078
36103,New York,SUFFOLK COUNTY,30218789.58
36105,New York,SULLIVAN COUNTY,105354.8103
36107,New York,TIOGA COUNTY,324247.9574
36109,New York,TOMPKINS COUNTY,-185816.1018
36111,New York,ULSTER COUNTY,912460.8029
36113,New York,WARREN COUNTY,-1653.770274
36115,New York,WASHINGTON COUNTY,44452.78307
36117,New York,WAYNE COUNTY,72471.41127
36119,New York,WESTCHESTER COUNTY,5639683.69
36121,New York,WYOMING COUNTY,-34158.46015
36123,New York,YATES COUNTY,46417.37475
37001,North Carolina,ALAMANCE COUNTY,15495.55865
37003,North Carolina,ALEXANDER COUNTY,9662.756157
37005,North Carolina,ALLEGHANY COUNTY,3554.653857
37007,North Carolina,ANSON COUNTY,26.32423654
37009,North Carolina,ASHE COUNTY,51395.58138
37011,North Carolina,AVERY COUNTY,113296.404
37013,North Carolina,BEAUFORT COUNTY,561281.2014
37015,North Carolina,BERTIE COUNTY,80570.01752
37017,North Carolina,BLADEN COUNTY,31349.38345
37019,North Carolina,BRUNSWICK COUNTY,3987928.35
37021,North Carolina,BUNCOMBE COUNTY,913359.7668
37023,North Carolina,BURKE COUNTY,122247.1635
37025,North Carolina,CABARRUS COUNTY,-165896.4463
37027,North Carolina,CALDWELL COUNTY,152941.8922
37029,North Carolina,CAMDEN COUNTY,331753.9626
37031,North Carolina,CARTERET COUNTY,-253082.6703
37033,North Carolina,CASWELL COUNTY,354.160938
37035,North Carolina,CATAWBA COUNTY,-94562.53136
37037,North Carolina,CHATHAM COUNTY,6158.124826
37039,North Carolina,CHEROKEE COUNTY,18734.44465
37041,North Carolina,CHOWAN COUNTY,139426.2008
37043,North Carolina,CLAY COUNTY,-5966.664126
37045,North Carolina,CLEVELAND COUNTY,27482.34716
37047,North Carolina,COLUMBUS COUNTY,103435.9689
37049,North Carolina,CRAVEN COUNTY,-4170181.358
37051,North Carolina,CUMBERLAND COUNTY,-190135.4208
37053,North Carolina,CURRITUCK COUNTY,2448318.597
37055,North Carolina,DARE COUNTY,3036570.421
37057,North Carolina,DAVIDSON COUNTY,29434.22956
37059,North Carolina,DAVIE COUNTY,-13806.10941
37061,North Carolina,DUPLIN COUNTY,-122703.3903
37063,North Carolina,DURHAM COUNTY,158815.6627
37065,North Carolina,EDGECOMBE COUNTY,287792.5771
37067,North Carolina,FORSYTH COUNTY,-53607.95036
37069,North Carolina,FRANKLIN COUNTY,9452.717175
37071,North Carolina,GASTON COUNTY,84386.43041
37073,North Carolina,GATES COUNTY,38423.69215
37075,North Carolina,GRAHAM COUNTY,19218.10509
37077,North Carolina,GRANVILLE COUNTY,4009.86609
37079,North Carolina,GREENE COUNTY,11768.54989
37081,North Carolina,GUILFORD COUNTY,-11383.56276
37083,North Carolina,HALIFAX COUNTY,13642.67629
37085,North Carolina,HARNETT COUNTY,-100881.6183
37087,North Carolina,HAYWOOD COUNTY,428526.3305
37089,North Carolina,HENDERSON COUNTY,179258.9305
37091,North Carolina,HERTFORD COUNTY,17487.27865
37093,North Carolina,HOKE COUNTY,-3316.049023
37095,North Carolina,HYDE COUNTY,259408.265
37097,North Carolina,IREDELL COUNTY,-11990.7411
37099,North Carolina,JACKSON COUNTY,152970.8545
37101,North Carolina,JOHNSTON COUNTY,-528956.6075
37103,North Carolina,JONES COUNTY,-39379.13235
37105,North Carolina,LEE COUNTY,-25526.38464
37107,North Carolina,LENOIR COUNTY,218497.836
37109,North Carolina,LINCOLN COUNTY,-551.3680632
37113,North Carolina,MACON COUNTY,34515.40951
37115,North Carolina,MADISON COUNTY,87814.85353
37117,North Carolina,MARTIN COUNTY,39398.02073
37111,North Carolina,MCDOWELL COUNTY,23285.10496
37119,North Carolina,MECKLENBURG COUNTY,-7156865.477
37121,North Carolina,MITCHELL COUNTY,13702.3741
37123,North Carolina,MONTGOMERY COUNTY,5279.824195
37125,North Carolina,MOORE COUNTY,125727.6192
37127,North Carolina,NASH COUNTY,279235.5763
37129,North Carolina,NEW HANOVER COUNTY,-10797055.19
37131,North Carolina,NORTHAMPTON COUNTY,4366.977388
37133,North Carolina,ONSLOW COUNTY,-3770117.064
37135,North Carolina,ORANGE COUNTY,-502956.7234
37137,North Carolina,PAMLICO COUNTY,-425174.4859
37139,North Carolina,PASQUOTANK COUNTY,841157.9056
37141,North Carolina,PENDER COUNTY,1781558.931
37143,North Carolina,PERQUIMANS COUNTY,-1812.731618
37145,North Carolina,PERSON COUNTY,6942.622409
37147,North Carolina,PITT COUNTY,-484489.1279
37149,North Carolina,POLK COUNTY,-1226.200324
37151,North Carolina,RANDOLPH COUNTY,42167.76174
37153,North Carolina,RICHMOND COUNTY,44130.77897
37155,North Carolina,ROBESON COUNTY,158225.8042
37157,North Carolina,ROCKINGHAM COUNTY,51279.99964
37159,North Carolina,ROWAN COUNTY,33058.90481
37161,North Carolina,RUTHERFORD COUNTY,19108.91251
37163,North Carolina,SAMPSON COUNTY,7531.499474
37165,North Carolina,SCOTLAND COUNTY,7826.338115
37167,North Carolina,STANLY COUNTY,13759.97658
37169,North Carolina,STOKES COUNTY,9571.886573
37171,North Carolina,SURRY COUNTY,43291.31755
37173,North Carolina,SWAIN COUNTY,96010.64952
37175,North Carolina,TRANSYLVANIA COUNTY,109768.854
37177,North Carolina,TYRRELL COUNTY,401746.4365
37179,North Carolina,UNION COUNTY,-293049.6236
37181,North Carolina,VANCE COUNTY,-9025.968343
37183,North Carolina,WAKE COUNTY,-8043647.925
37185,North Carolina,WARREN COUNTY,6423.783163
37187,North Carolina,WASHINGTON COUNTY,43016.52122
37189,North Carolina,WATAUGA COUNTY,302649.1857
37191,North Carolina,WAYNE COUNTY,456565.7892
37193,North Carolina,WILKES COUNTY,59782.44348
37195,North Carolina,WILSON COUNTY,175855.7232
37197,North Carolina,YADKIN COUNTY,-2963.81406
37199,North Carolina,YANCEY COUNTY,76847.3404
38001,North Dakota,ADAMS COUNTY,-10.43706062
38003,North Dakota,BARNES COUNTY,-24329.36782
38005,North Dakota,BENSON COUNTY,16164.78002
38007,North Dakota,BILLINGS COUNTY,194.016887
38009,North Dakota,BOTTINEAU COUNTY,4536.446431
38011,North Dakota,BOWMAN COUNTY,4539.283587
38013,North Dakota,BURKE COUNTY,3167.702804
38015,North Dakota,BURLEIGH COUNTY,-4416483.266
38017,North Dakota,CASS COUNTY,-544997.3857
38019,North Dakota,CAVALIER COUNTY,1336.140961
38021,North Dakota,DICKEY COUNTY,132.5729754
38025,North Dakota,DUNN COUNTY,4724.386162
38027,North Dakota,EDDY COUNTY,258.6346424
38029,North Dakota,EMMONS COUNTY,18669.31187
38031,North Dakota,FOSTER COUNTY,203.7590282
38033,North Dakota,GOLDEN VALLEY COUNTY,5031.285038
38035,North Dakota,GRAND FORKS COUNTY,4254.253835
38037,North Dakota,GRANT COUNTY,367.1443767
38039,North Dakota,GRIGGS COUNTY,-8729.994036
38041,North Dakota,HETTINGER COUNTY,1582.277005
38045,North Dakota,LAMOURE COUNTY,-2975.940177
38047,North Dakota,LOGAN COUNTY,74.667243
38049,North Dakota,MCHENRY COUNTY,-3327.418467
38051,North Dakota,MCINTOSH COUNTY,82.82471658
38053,North Dakota,MCKENZIE COUNTY,75751.61389
38055,North Dakota,MCLEAN COUNTY,-6547.787155
38057,North Dakota,MERCER COUNTY,31702.80085
38059,North Dakota,MORTON COUNTY,-1173118.467
38061,North Dakota,MOUNTRAIL COUNTY,1370.182454
38063,North Dakota,NELSON COUNTY,196.448854
38065,North Dakota,OLIVER COUNTY,450.9042709
38067,North Dakota,PEMBINA COUNTY,-11594.44876
38069,North Dakota,PIERCE COUNTY,145.8762685
38071,North Dakota,RAMSEY COUNTY,-41421.83414
38073,North Dakota,RANSOM COUNTY,-11648.88602
38075,North Dakota,RENVILLE COUNTY,2773.855963
38077,North Dakota,RICHLAND COUNTY,-36326.81948
38079,North Dakota,ROLETTE COUNTY,3967.726778
38081,North Dakota,SARGENT COUNTY,-191.9978115
38085,North Dakota,SIOUX COUNTY,-2949.467404
38087,North Dakota,SLOPE COUNTY,86.00264137
38089,North Dakota,STARK COUNTY,78398.01002
38091,North Dakota,STEELE COUNTY,-102.5510699
38093,North Dakota,STUTSMAN COUNTY,-88786.44076
38095,North Dakota,TOWNER COUNTY,1753.731472
38097,North Dakota,TRAILL COUNTY,9118.096286
38099,North Dakota,WALSH COUNTY,326197.2192
38101,North Dakota,WARD COUNTY,-542915.6466
38105,North Dakota,WILLIAMS COUNTY,47865.02931
39001,Ohio,ADAMS COUNTY,17188.33286
39003,Ohio,ALLEN COUNTY,95202.10404
39005,Ohio,ASHLAND COUNTY,75995.96237
39007,Ohio,ASHTABULA COUNTY,21834.86038
39009,Ohio,ATHENS COUNTY,460370.0835
39011,Ohio,AUGLAIZE COUNTY,45654.0876
39013,Ohio,BELMONT COUNTY,94313.24883
39015,Ohio,BROWN COUNTY,-38622.23995
39017,Ohio,BUTLER COUNTY,428436.4191
39019,Ohio,CARROLL COUNTY,7304.389623
39021,Ohio,CHAMPAIGN COUNTY,17279.34426
39023,Ohio,CLARK COUNTY,160236.0542
39025,Ohio,CLERMONT COUNTY,271735.735
39027,Ohio,CLINTON COUNTY,27244.65621
39029,Ohio,COLUMBIANA COUNTY,124975.7952
39031,Ohio,COSHOCTON COUNTY,50796.09377
39033,Ohio,CRAWFORD COUNTY,7143.545812
39035,Ohio,CUYAHOGA COUNTY,89751.43355
39037,Ohio,DARKE COUNTY,43326.20741
39039,Ohio,DEFIANCE COUNTY,-23936.07947
39041,Ohio,DELAWARE COUNTY,72248.67049
39043,Ohio,ERIE COUNTY,440455.8198
39045,Ohio,FAIRFIELD COUNTY,634432.7761
39047,Ohio,FAYETTE COUNTY,35189.74374
39049,Ohio,FRANKLIN COUNTY,1978053.147
39051,Ohio,FULTON COUNTY,75999.42267
39053,Ohio,GALLIA COUNTY,37277.73755
39055,Ohio,GEAUGA COUNTY,6830.444893
39057,Ohio,GREENE COUNTY,348230.1117
39059,Ohio,GUERNSEY COUNTY,212190.6376
39061,Ohio,HAMILTON COUNTY,1486855.198
39063,Ohio,HANCOCK COUNTY,361358.4095
39065,Ohio,HARDIN COUNTY,22600.65436
39067,Ohio,HARRISON COUNTY,17728.40753
39069,Ohio,HENRY COUNTY,-83761.50368
39071,Ohio,HIGHLAND COUNTY,5445.375326
39073,Ohio,HOCKING COUNTY,136768.2266
39075,Ohio,HOLMES COUNTY,104109.2238
39077,Ohio,HURON COUNTY,44959.17229
39079,Ohio,JACKSON COUNTY,55646.66897
39081,Ohio,JEFFERSON COUNTY,34133.69271
39083,Ohio,KNOX COUNTY,106280.5644
39085,Ohio,LAKE COUNTY,71534.22185
39087,Ohio,LAWRENCE COUNTY,23797.38383
39089,Ohio,LICKING COUNTY,440510.9043
39091,Ohio,LOGAN COUNTY,78166.7946
39093,Ohio,LORAIN COUNTY,543909.8861
39095,Ohio,LUCAS COUNTY,1143366.471
39097,Ohio,MADISON COUNTY,14856.37514
39099,Ohio,MAHONING COUNTY,102942.878
39101,Ohio,MARION COUNTY,112977.4745
39103,Ohio,MEDINA COUNTY,89551.78757
39105,Ohio,MEIGS COUNTY,66102.95122
39107,Ohio,MERCER COUNTY,20355.19411
39109,Ohio,MIAMI COUNTY,130185.505
39111,Ohio,MONROE COUNTY,-19161.28956
39113,Ohio,MONTGOMERY COUNTY,1076417.178
39115,Ohio,MORGAN COUNTY,31755.83032
39117,Ohio,MORROW COUNTY,12219.50515
39119,Ohio,MUSKINGUM COUNTY,1102.424469
39121,Ohio,NOBLE COUNTY,33124.44058
39123,Ohio,OTTAWA COUNTY,222038.3349
39125,Ohio,PAULDING COUNTY,23658.90063
39127,Ohio,PERRY COUNTY,60618.40539
39129,Ohio,PICKAWAY COUNTY,39488.14044
39131,Ohio,PIKE COUNTY,63751.58978
39133,Ohio,PORTAGE COUNTY,65897.12681
39135,Ohio,PREBLE COUNTY,42602.25814
39137,Ohio,PUTNAM COUNTY,20106.84936
39139,Ohio,RICHLAND COUNTY,219654.0249
39141,Ohio,ROSS COUNTY,157300.2353
39143,Ohio,SANDUSKY COUNTY,1252.895176
39145,Ohio,SCIOTO COUNTY,-10816.43605
39147,Ohio,SENECA COUNTY,53969.65807
39149,Ohio,SHELBY COUNTY,90587.20324
39151,Ohio,STARK COUNTY,289850.7795
39153,Ohio,SUMMIT COUNTY,439106.877
39155,Ohio,TRUMBULL COUNTY,287349.4685
39157,Ohio,TUSCARAWAS COUNTY,291772.6344
39159,Ohio,UNION COUNTY,52531.39606
39161,Ohio,VAN WERT COUNTY,12037.19039
39163,Ohio,VINTON COUNTY,-2902.841587
39165,Ohio,WARREN COUNTY,531594.5968
39167,Ohio,WASHINGTON COUNTY,649498.1723
39169,Ohio,WAYNE COUNTY,180364.3206
39171,Ohio,WILLIAMS COUNTY,54392.08094
39173,Ohio,WOOD COUNTY,87803.20281
39175,Ohio,WYANDOT COUNTY,64290.8036
40001,Oklahoma,ADAIR COUNTY,10066.54825
40003,Oklahoma,ALFALFA COUNTY,56676.45787
40005,Oklahoma,ATOKA COUNTY,1080.583839
40007,Oklahoma,BEAVER COUNTY,2438.446719
40009,Oklahoma,BECKHAM COUNTY,13684.67466
40011,Oklahoma,BLAINE COUNTY,11088.61911
40013,Oklahoma,BRYAN COUNTY,42160.90733
40015,Oklahoma,CADDO COUNTY,17464.69579
40017,Oklahoma,CANADIAN COUNTY,46739.98286
40019,Oklahoma,CARTER COUNTY,49248.31195
40021,Oklahoma,CHEROKEE COUNTY,25780.92442
40023,Oklahoma,CHOCTAW COUNTY,32816.22389
40025,Oklahoma,CIMARRON COUNTY,963.0635175
40027,Oklahoma,CLEVELAND COUNTY,248012.2573
40029,Oklahoma,COAL COUNTY,1309.836986
40031,Oklahoma,COMANCHE COUNTY,111838.7326
40033,Oklahoma,COTTON COUNTY,29445.78323
40035,Oklahoma,CRAIG COUNTY,67826.43809
40037,Oklahoma,CREEK COUNTY,98897.85166
40039,Oklahoma,CUSTER COUNTY,14893.6778
40041,Oklahoma,DELAWARE COUNTY,-9881.341104
40047,Oklahoma,GARFIELD COUNTY,106882.7086
40049,Oklahoma,GARVIN COUNTY,168237.8388
40051,Oklahoma,GRADY COUNTY,266456.743
40053,Oklahoma,GRANT COUNTY,3313.203218
40055,Oklahoma,GREER COUNTY,2023.544302
40057,Oklahoma,HARMON COUNTY,5605.476464
40059,Oklahoma,HARPER COUNTY,5436.739954
40061,Oklahoma,HASKELL COUNTY,-719.7234594
40063,Oklahoma,HUGHES COUNTY,66.28171237
40065,Oklahoma,JACKSON COUNTY,13762.83542
40067,Oklahoma,JEFFERSON COUNTY,-10155.67147
40069,Oklahoma,JOHNSTON COUNTY,-650.3929592
40071,Oklahoma,KAY COUNTY,46333.3047
40073,Oklahoma,KINGFISHER COUNTY,92650.57607
40075,Oklahoma,KIOWA COUNTY,178.636527
40077,Oklahoma,LATIMER COUNTY,8940.680307
40079,Oklahoma,LE FLORE COUNTY,34867.68155
40081,Oklahoma,LINCOLN COUNTY,4254.224761
40083,Oklahoma,LOGAN COUNTY,31616.07195
40085,Oklahoma,LOVE COUNTY,188.7138839
40093,Oklahoma,MAJOR COUNTY,10342.7841
40095,Oklahoma,MARSHALL COUNTY,6752.035276
40097,Oklahoma,MAYES COUNTY,48895.17687
40087,Oklahoma,MCCLAIN COUNTY,50258.67096
40089,Oklahoma,MCCURTAIN COUNTY,24681.71065
40091,Oklahoma,MCINTOSH COUNTY,-5539.294617
40099,Oklahoma,MURRAY COUNTY,4422.305483
40101,Oklahoma,MUSKOGEE COUNTY,-32529.57285
40103,Oklahoma,NOBLE COUNTY,8127.944817
40105,Oklahoma,NOWATA COUNTY,11915.25526
40107,Oklahoma,OKFUSKEE COUNTY,480.036647
40109,Oklahoma,OKLAHOMA COUNTY,940189.5649
40111,Oklahoma,OKMULGEE COUNTY,20149.00521
40113,Oklahoma,OSAGE COUNTY,23864.48178
40115,Oklahoma,OTTAWA COUNTY,67683.33396
40117,Oklahoma,PAWNEE COUNTY,10243.27614
40119,Oklahoma,PAYNE COUNTY,31885.94702
40121,Oklahoma,PITTSBURG COUNTY,42448.67032
40123,Oklahoma,PONTOTOC COUNTY,11055.47027
40125,Oklahoma,POTTAWATOMIE COUNTY,90089.6164
40127,Oklahoma,PUSHMATAHA COUNTY,17812.5334
40129,Oklahoma,ROGER MILLS COUNTY,5616.097241
40131,Oklahoma,ROGERS COUNTY,-54518.93986
40133,Oklahoma,SEMINOLE COUNTY,10965.29941
40135,Oklahoma,SEQUOYAH COUNTY,78574.94222
40137,Oklahoma,STEPHENS COUNTY,97738.91466
40139,Oklahoma,TEXAS COUNTY,20199.29702
40141,Oklahoma,TILLMAN COUNTY,369.1244151
40143,Oklahoma,TULSA COUNTY,-116545.8731
40145,Oklahoma,WAGONER COUNTY,8379.676678
40147,Oklahoma,WASHINGTON COUNTY,11069.94862
40149,Oklahoma,WASHITA COUNTY,-4928.169093
40151,Oklahoma,WOODS COUNTY,-152.5646838
40153,Oklahoma,WOODWARD COUNTY,147501.0441
41001,Oregon,BAKER COUNTY,60459.56942
41003,Oregon,BENTON COUNTY,553279.9244
41005,Oregon,CLACKAMAS COUNTY,748848.5798
41007,Oregon,CLATSOP COUNTY,1345957.129
41009,Oregon,COLUMBIA COUNTY,161366.8863
41011,Oregon,COOS COUNTY,519854.476
41013,Oregon,CROOK COUNTY,127218.5335
